Date,Close
10/21/1946,15
10/22/1946,14.88
10/23/1946,14.77
10/24/1946,14.78
10/25/1946,14.7
10/28/1946,14.39
10/29/1946,14.26
10/30/1946,14.32
10/31/1946,14.84
11/1/1946,15.07
11/4/1946,15.33
11/6/1946,14.67
11/7/1946,14.79
11/8/1946,14.85
11/12/1946,14.94
11/13/1946,14.81
11/14/1946,14.89
11/15/1946,14.73
11/18/1946,14.58
11/19/1946,14.57
11/20/1946,14.46
11/21/1946,14.21
11/22/1946,14.13
11/25/1946,14.31
11/26/1946,14.45
11/27/1946,14.55
11/29/1946,14.68
12/2/1946,14.44
12/3/1946,14.49
12/4/1946,14.72
12/5/1946,14.64
12/6/1946,14.7
12/9/1946,15.32
12/10/1946,15.32
12/11/1946,15.36
12/12/1946,15.15
12/13/1946,15.17
12/16/1946,15.24
12/17/1946,15.18
12/18/1946,15.21
12/19/1946,15.45
12/20/1946,15.5
12/23/1946,15.41
12/24/1946,15.37
12/26/1946,15.21
12/27/1946,15.19
12/30/1946,15.17
12/31/1946,15.3
1/2/1947,15.2
1/3/1947,15.26
1/6/1947,15.44
1/7/1947,15.32
1/8/1947,15.41
1/9/1947,15.44
1/10/1947,15.24
1/13/1947,14.8
1/14/1947,14.87
1/15/1947,14.77
1/16/1947,14.78
1/17/1947,15.07
1/20/1947,15.02
1/21/1947,14.97
1/22/1947,15.04
1/23/1947,15.19
1/24/1947,15.21
1/27/1947,15.34
1/28/1947,15.47
1/29/1947,15.65
1/30/1947,15.6
1/31/1947,15.66
2/3/1947,15.8
2/4/1947,15.83
2/5/1947,15.92
2/6/1947,15.86
2/7/1947,16.12
2/10/1947,16.05
2/11/1947,16.14
2/13/1947,15.93
2/14/1947,15.86
2/17/1947,15.88
2/18/1947,15.88
2/19/1947,15.69
2/20/1947,15.72
2/21/1947,15.8
2/24/1947,15.67
2/25/1947,15.47
2/26/1947,15.3
2/27/1947,15.48
2/28/1947,15.43
3/3/1947,15.41
3/4/1947,15.41
3/5/1947,15.59
3/6/1947,15.65
3/7/1947,15.16
3/10/1947,15.01
3/11/1947,14.88
3/12/1947,14.97
3/13/1947,14.93
3/14/1947,14.78
3/17/1947,14.82
3/18/1947,15.01
3/19/1947,15.08
3/20/1947,15.07
3/21/1947,15.25
3/24/1947,15.11
3/25/1947,15.02
3/26/1947,15.23
3/27/1947,15.4
3/28/1947,15.33
3/31/1947,15.17
4/1/1947,15.23
4/2/1947,15.22
4/3/1947,15.18
4/7/1947,15.05
4/8/1947,14.83
4/9/1947,14.82
4/10/1947,14.83
4/11/1947,14.72
4/14/1947,14.14
4/15/1947,14.15
4/16/1947,14.29
4/17/1947,14.27
4/18/1947,14.09
4/21/1947,14.45
4/22/1947,14.56
4/23/1947,14.58
4/24/1947,14.49
4/25/1947,14.39
4/28/1947,14.37
4/29/1947,14.4
4/30/1947,14.58
5/1/1947,14.69
5/2/1947,14.79
5/5/1947,14.85
5/6/1947,14.69
5/7/1947,14.68
5/8/1947,14.6
5/9/1947,14.63
5/12/1947,14.46
5/13/1947,14.15
5/14/1947,14.11
5/15/1947,14.24
5/16/1947,13.96
5/19/1947,13.77
5/20/1947,13.83
5/21/1947,14.09
5/22/1947,14.19
5/23/1947,14
5/26/1947,14.14
5/27/1947,14.12
5/28/1947,14.34
5/29/1947,14.45
6/2/1947,14.3
6/3/1947,14.5
6/4/1947,14.4
6/5/1947,14.39
6/6/1947,14.5
6/9/1947,14.42
6/10/1947,14.56
6/11/1947,14.9
6/12/1947,14.82
6/13/1947,14.98
6/16/1947,15.02
6/17/1947,14.96
6/18/1947,14.96
6/19/1947,15.14
6/20/1947,15.16
6/23/1947,15.24
6/24/1947,14.94
6/25/1947,15.06
6/26/1947,15.12
6/27/1947,15.12
6/30/1947,15.21
7/1/1947,15.46
7/2/1947,15.44
7/3/1947,15.6
7/7/1947,15.61
7/8/1947,15.67
7/9/1947,15.52
7/10/1947,15.68
7/11/1947,15.87
7/14/1947,15.96
7/15/1947,15.93
7/16/1947,15.92
7/17/1947,15.75
7/18/1947,15.85
7/21/1947,15.8
7/22/1947,15.87
7/23/1947,15.95
7/24/1947,16.12
7/25/1947,16.08
7/28/1947,15.94
7/29/1947,15.59
7/30/1947,15.52
7/31/1947,15.76
8/1/1947,15.8
8/4/1947,15.62
8/5/1947,15.67
8/6/1947,15.62
8/7/1947,15.64
8/8/1947,15.43
8/11/1947,15.33
8/12/1947,15.43
8/13/1947,15.52
8/14/1947,15.47
8/15/1947,15.58
8/18/1947,15.5
8/19/1947,15.46
8/20/1947,15.39
8/21/1947,15.43
8/22/1947,15.45
8/25/1947,15.23
8/26/1947,15.23
8/27/1947,15.25
8/28/1947,15.22
8/29/1947,15.32
9/2/1947,15.37
9/3/1947,15.33
9/4/1947,15.14
9/5/1947,15.1
9/8/1947,14.86
9/9/1947,14.89
9/10/1947,15.03
9/11/1947,15.04
9/12/1947,14.99
9/15/1947,14.93
9/16/1947,15.07
9/17/1947,15.27
9/18/1947,15.21
9/19/1947,15.2
9/22/1947,15.18
9/23/1947,14.93
9/24/1947,14.99
9/25/1947,14.9
9/26/1947,14.85
9/29/1947,14.94
9/30/1947,15.11
10/1/1947,15.16
10/2/1947,15.17
10/3/1947,15.24
10/6/1947,15.28
10/7/1947,15.28
10/8/1947,15.16
10/9/1947,15.26
10/10/1947,15.29
10/14/1947,15.55
10/15/1947,15.59
10/16/1947,15.57
10/17/1947,15.58
10/20/1947,15.79
10/21/1947,15.76
10/22/1947,15.69
10/23/1947,15.7
10/24/1947,15.5
10/27/1947,15.53
10/28/1947,15.54
10/29/1947,15.49
10/30/1947,15.33
10/31/1947,15.43
11/3/1947,15.46
11/5/1947,15.34
11/6/1947,15.34
11/7/1947,15.31
11/10/1947,15.37
11/12/1947,15.31
11/13/1947,15.16
11/14/1947,15.19
11/17/1947,15.19
11/18/1947,15.3
11/19/1947,15.34
11/20/1947,15.41
11/21/1947,15.33
11/24/1947,15.24
11/25/1947,15.2
11/26/1947,15.13
11/28/1947,14.98
12/1/1947,15.07
12/2/1947,15.09
12/3/1947,14.95
12/4/1947,14.86
12/5/1947,14.63
12/8/1947,14.77
12/9/1947,14.82
12/10/1947,14.84
12/11/1947,14.83
12/12/1947,14.94
12/15/1947,15.11
12/16/1947,15.09
12/17/1947,15.12
12/18/1947,15.07
12/19/1947,15.12
12/22/1947,15.2
12/23/1947,15.26
12/24/1947,15.25
12/26/1947,15.12
12/29/1947,15.04
12/30/1947,15.22
12/31/1947,15.3
1/2/1948,15.34
1/5/1948,15.2
1/6/1948,15.15
1/7/1948,15.23
1/8/1948,15.31
1/9/1948,15.23
1/12/1948,15.17
1/13/1948,14.95
1/14/1948,14.95
1/15/1948,14.88
1/16/1948,14.87
1/19/1948,14.7
1/20/1948,14.71
1/21/1948,14.54
1/22/1948,14.42
1/23/1948,14.35
1/26/1948,14.32
1/27/1948,14.34
1/28/1948,14.49
1/29/1948,14.65
1/30/1948,14.68
2/2/1948,14.71
2/3/1948,14.62
2/4/1948,14
2/5/1948,14.2
2/6/1948,14.19
2/9/1948,14.31
2/10/1948,13.89
2/11/1948,13.88
2/13/1948,13.85
2/16/1948,14.04
2/17/1948,14.04
2/18/1948,14.05
2/19/1948,14.02
2/20/1948,13.96
2/24/1948,14
2/25/1948,14.07
2/26/1948,13.98
2/27/1948,13.93
3/1/1948,14.07
3/2/1948,14.16
3/3/1948,14.17
3/4/1948,14.08
3/5/1948,14.11
3/8/1948,14.04
3/9/1948,13.95
3/10/1948,14.01
3/11/1948,13.99
3/12/1948,13.99
3/15/1948,14.06
3/16/1948,13.84
3/17/1948,13.95
3/18/1948,14.03
3/19/1948,14.32
3/22/1948,14.7
3/23/1948,14.7
3/24/1948,14.69
3/25/1948,14.75
3/29/1948,14.7
3/30/1948,14.87
3/31/1948,15.08
4/1/1948,15.12
4/2/1948,15.15
4/5/1948,15.18
4/6/1948,15.28
4/7/1948,15.23
4/8/1948,15.27
4/9/1948,15.29
4/12/1948,15.28
4/13/1948,15.3
4/14/1948,15.28
4/15/1948,15.38
4/16/1948,15.43
4/19/1948,15.47
4/20/1948,15.46
4/21/1948,15.54
4/22/1948,15.68
4/23/1948,15.78
4/26/1948,15.54
4/27/1948,15.55
4/28/1948,15.57
4/29/1948,15.52
4/30/1948,15.48
5/3/1948,15.6
5/4/1948,15.59
5/5/1948,15.5
5/6/1948,15.63
5/7/1948,15.72
5/10/1948,15.81
5/11/1948,15.86
5/12/1948,15.88
5/13/1948,16
5/14/1948,16.39
5/17/1948,16.61
5/18/1948,16.39
5/19/1948,16.37
5/20/1948,16.46
5/21/1948,16.5
5/24/1948,16.54
5/25/1948,16.53
5/26/1948,16.68
5/27/1948,16.68
5/28/1948,16.69
6/1/1948,16.74
6/2/1948,16.76
6/3/1948,16.72
6/4/1948,16.59
6/7/1948,16.54
6/8/1948,16.82
6/9/1948,16.89
6/10/1948,16.9
6/11/1948,16.95
6/14/1948,16.97
6/15/1948,17.06
6/16/1948,17.01
6/17/1948,16.99
6/18/1948,16.96
6/21/1948,16.79
6/22/1948,16.76
6/23/1948,16.93
6/24/1948,16.89
6/25/1948,16.83
6/28/1948,16.61
6/29/1948,16.69
6/30/1948,16.74
7/1/1948,16.7
7/2/1948,16.85
7/6/1948,16.85
7/7/1948,16.79
7/8/1948,16.81
7/9/1948,16.92
7/12/1948,16.88
7/13/1948,16.78
7/14/1948,16.8
7/15/1948,16.48
7/16/1948,16.25
7/19/1948,15.72
7/20/1948,15.96
7/21/1948,16.09
7/22/1948,16.21
7/23/1948,16.27
7/26/1948,16.12
7/27/1948,16.29
7/28/1948,16.18
7/29/1948,16.05
7/30/1948,15.85
8/2/1948,15.85
8/3/1948,15.9
8/4/1948,16.15
8/5/1948,16.09
8/6/1948,16.12
8/9/1948,15.96
8/10/1948,15.74
8/11/1948,15.67
8/12/1948,15.71
8/13/1948,15.7
8/16/1948,15.74
8/17/1948,15.93
8/18/1948,15.93
8/19/1948,15.98
8/20/1948,16.15
8/23/1948,15.94
8/24/1948,16.02
8/25/1948,15.99
8/26/1948,16.04
8/27/1948,16.11
8/30/1948,15.98
8/31/1948,15.97
9/1/1948,16.16
9/2/1948,16.24
9/3/1948,16.27
9/7/1948,16.35
9/8/1948,16.07
9/9/1948,15.81
9/10/1948,15.83
9/13/1948,15.7
9/14/1948,15.82
9/15/1948,15.8
9/16/1948,15.8
9/17/1948,15.73
9/20/1948,15.44
9/21/1948,15.55
9/22/1948,15.59
9/23/1948,15.56
9/24/1948,15.6
9/27/1948,15.19
9/28/1948,15.36
9/29/1948,15.55
9/30/1948,15.49
10/1/1948,15.67
10/4/1948,15.85
10/5/1948,15.82
10/6/1948,15.84
10/7/1948,15.93
10/8/1948,15.9
10/11/1948,15.9
10/13/1948,16.09
10/14/1948,16.14
10/15/1948,16.12
10/18/1948,16.19
10/19/1948,16.28
10/20/1948,16.34
10/21/1948,16.36
10/22/1948,16.61
10/25/1948,16.58
10/26/1948,16.59
10/27/1948,16.57
10/28/1948,16.46
10/29/1948,16.5
11/1/1948,16.7
11/3/1948,15.93
11/4/1948,16.14
11/5/1948,15.43
11/8/1948,15.5
11/9/1948,15.01
11/10/1948,15
11/12/1948,15.04
11/15/1948,15.27
11/16/1948,15.26
11/17/1948,15.22
11/18/1948,15.26
11/19/1948,15.31
11/22/1948,15.21
11/23/1948,15.19
11/24/1948,14.91
11/26/1948,14.91
11/29/1948,14.79
11/30/1948,14.75
12/1/1948,15.01
12/2/1948,15
12/3/1948,15.13
12/6/1948,15.23
12/7/1948,15.24
12/8/1948,15.2
12/9/1948,15.17
12/10/1948,15.22
12/13/1948,15.33
12/14/1948,15.25
12/15/1948,15.17
12/16/1948,15.16
12/17/1948,15.2
12/20/1948,15.19
12/21/1948,15.14
12/22/1948,15.15
12/23/1948,15.15
12/24/1948,15.25
12/27/1948,15.19
12/28/1948,15.08
12/29/1948,15.28
12/30/1948,15.28
12/31/1948,15.2
1/3/1949,14.95
1/4/1949,15.03
1/5/1949,15.16
1/6/1949,15.5
1/7/1949,15.61
1/10/1949,15.51
1/11/1949,15.5
1/12/1949,15.47
1/13/1949,15.39
1/14/1949,15.24
1/17/1949,15.38
1/18/1949,15.38
1/19/1949,15.44
1/20/1949,15.5
1/21/1949,15.47
1/24/1949,15
1/25/1949,15.33
1/26/1949,15.29
1/27/1949,15.25
1/28/1949,15.2
1/31/1949,15.22
2/1/1949,15.34
2/2/1949,15.35
2/3/1949,15.32
2/4/1949,15.09
2/7/1949,14.76
2/8/1949,14.7
2/9/1949,14.78
2/10/1949,14.58
2/11/1949,14.56
2/14/1949,14.61
2/15/1949,14.65
2/16/1949,14.73
2/17/1949,14.83
2/18/1949,14.79
2/21/1949,14.74
2/23/1949,14.6
2/24/1949,14.42
2/25/1949,14.38
2/28/1949,14.62
3/1/1949,14.71
3/2/1949,14.67
3/3/1949,14.65
3/4/1949,14.67
3/7/1949,14.86
3/8/1949,14.89
3/9/1949,14.86
3/10/1949,14.87
3/11/1949,15.02
3/14/1949,15.07
3/15/1949,14.98
3/16/1949,14.92
3/17/1949,14.97
3/18/1949,14.94
3/21/1949,14.87
3/22/1949,14.77
3/23/1949,14.95
3/24/1949,14.97
3/25/1949,14.89
3/28/1949,14.93
3/29/1949,15.22
3/30/1949,15.21
3/31/1949,15.06
4/1/1949,14.94
4/4/1949,14.98
4/5/1949,14.96
4/6/1949,14.92
4/7/1949,14.93
4/8/1949,14.97
4/11/1949,14.99
4/12/1949,15.03
4/13/1949,15.02
4/14/1949,14.99
4/18/1949,15.07
4/19/1949,15.01
4/20/1949,14.97
4/21/1949,14.72
4/22/1949,14.7
4/25/1949,14.68
4/26/1949,14.76
4/27/1949,14.76
4/28/1949,14.69
4/29/1949,14.71
5/2/1949,14.78
5/3/1949,14.85
5/4/1949,15.02
5/5/1949,15.01
5/6/1949,14.92
5/9/1949,14.88
5/10/1949,14.82
5/11/1949,14.85
5/12/1949,14.87
5/13/1949,14.88
5/16/1949,14.96
5/17/1949,14.93
5/18/1949,14.89
5/19/1949,14.8
5/20/1949,14.73
5/23/1949,14.58
5/24/1949,14.5
5/25/1949,14.57
5/26/1949,14.56
5/27/1949,14.51
5/31/1949,14.19
6/1/1949,14.14
6/2/1949,14.14
6/3/1949,14.05
6/6/1949,13.82
6/7/1949,13.84
6/8/1949,13.93
6/9/1949,13.93
6/10/1949,13.81
6/13/1949,13.55
6/14/1949,13.64
6/15/1949,13.9
6/16/1949,13.85
6/17/1949,13.87
6/20/1949,14.07
6/21/1949,14.08
6/22/1949,14.04
6/23/1949,14.11
6/24/1949,14.13
6/27/1949,14.12
6/28/1949,14
6/29/1949,14.09
6/30/1949,14.16
7/1/1949,14.26
7/5/1949,14.34
7/6/1949,14.52
7/7/1949,14.52
7/8/1949,14.51
7/11/1949,14.51
7/12/1949,14.61
7/13/1949,14.78
7/14/1949,14.79
7/15/1949,14.76
7/18/1949,14.8
7/19/1949,14.94
7/20/1949,14.97
7/21/1949,14.9
7/22/1949,14.89
7/25/1949,14.94
7/26/1949,15.06
7/27/1949,15.06
7/28/1949,15.04
7/29/1949,15.04
8/1/1949,15.12
8/2/1949,15.16
8/3/1949,15.15
8/4/1949,15.13
8/5/1949,15.35
8/8/1949,15.51
8/9/1949,15.37
8/10/1949,15.44
8/11/1949,15.39
8/12/1949,15.32
8/15/1949,15.25
8/16/1949,15.29
8/17/1949,15.46
8/18/1949,15.5
8/19/1949,15.41
8/22/1949,15.37
8/23/1949,15.17
8/24/1949,15.18
8/25/1949,15.22
8/26/1949,15.28
8/29/1949,15.12
8/30/1949,15.21
8/31/1949,15.22
9/1/1949,15.31
9/2/1949,15.29
9/6/1949,15.28
9/7/1949,15.38
9/8/1949,15.41
9/9/1949,15.4
9/12/1949,15.52
9/13/1949,15.74
9/14/1949,15.73
9/15/1949,15.61
9/16/1949,15.66
9/19/1949,15.55
9/20/1949,15.19
9/21/1949,15.41
9/22/1949,15.5
9/23/1949,15.57
9/26/1949,15.53
9/27/1949,15.41
9/28/1949,15.53
9/29/1949,15.62
9/30/1949,15.58
10/3/1949,15.6
10/4/1949,15.75
10/5/1949,15.78
10/6/1949,15.84
10/7/1949,15.85
10/10/1949,15.83
10/11/1949,15.97
10/13/1949,15.97
10/14/1949,15.91
10/17/1949,15.73
10/18/1949,15.84
10/19/1949,15.93
10/20/1949,15.9
10/21/1949,15.85
10/24/1949,15.87
10/25/1949,15.95
10/26/1949,16.06
10/27/1949,16.15
10/28/1949,16.08
10/31/1949,16.04
11/1/1949,16.2
11/2/1949,16.33
11/3/1949,16.29
11/4/1949,16.21
11/7/1949,16.16
11/9/1949,16.18
11/10/1949,16.14
11/14/1949,16.03
11/15/1949,15.75
11/16/1949,15.84
11/17/1949,15.96
11/18/1949,16.14
11/21/1949,16.07
11/22/1949,16.15
11/23/1949,16.19
11/25/1949,16.1
11/28/1949,16.05
11/29/1949,16.02
11/30/1949,16.06
12/1/1949,16.15
12/2/1949,16.28
12/5/1949,16.41
12/6/1949,16.39
12/7/1949,16.43
12/8/1949,16.43
12/9/1949,16.42
12/12/1949,16.57
12/13/1949,16.64
12/14/1949,16.67
12/15/1949,16.68
12/16/1949,16.66
12/19/1949,16.59
12/20/1949,16.53
12/21/1949,16.49
12/22/1949,16.64
12/23/1949,16.64
12/27/1949,16.58
12/28/1949,16.66
12/29/1949,16.68
12/30/1949,16.79
1/3/1950,16.66
1/4/1950,16.85
1/5/1950,16.93
1/6/1950,16.98
1/9/1950,17.08
1/10/1950,17.03
1/11/1950,17.09
1/12/1950,16.76
1/13/1950,16.67
1/16/1950,16.72
1/17/1950,16.86
1/18/1950,16.85
1/19/1950,16.87
1/20/1950,16.9
1/23/1950,16.92
1/24/1950,16.86
1/25/1950,16.74
1/26/1950,16.73
1/27/1950,16.82
1/30/1950,17.02
1/31/1950,17.05
2/1/1950,17.05
2/2/1950,17.23
2/3/1950,17.29
2/6/1950,17.32
2/7/1950,17.23
2/8/1950,17.21
2/9/1950,17.28
2/10/1950,17.24
2/14/1950,17.06
2/15/1950,17.06
2/16/1950,16.99
2/17/1950,17.15
2/20/1950,17.2
2/21/1950,17.17
2/23/1950,17.21
2/24/1950,17.28
2/27/1950,17.28
2/28/1950,17.22
3/1/1950,17.24
3/2/1950,17.23
3/3/1950,17.29
3/6/1950,17.32
3/7/1950,17.2
3/8/1950,17.19
3/9/1950,17.07
3/10/1950,17.09
3/13/1950,17.12
3/14/1950,17.25
3/15/1950,17.45
3/16/1950,17.49
3/17/1950,17.45
3/20/1950,17.44
3/21/1950,17.45
3/22/1950,17.55
3/23/1950,17.56
3/24/1950,17.56
3/27/1950,17.46
3/28/1950,17.53
3/29/1950,17.44
3/30/1950,17.3
3/31/1950,17.29
4/3/1950,17.53
4/4/1950,17.55
4/5/1950,17.63
4/6/1950,17.78
4/10/1950,17.85
4/11/1950,17.75
4/12/1950,17.94
4/13/1950,17.98
4/14/1950,17.96
4/17/1950,17.88
4/18/1950,18.03
4/19/1950,18.05
4/20/1950,17.93
4/21/1950,17.96
4/24/1950,17.83
4/25/1950,17.83
4/26/1950,17.76
4/27/1950,17.86
4/28/1950,17.96
5/1/1950,18.22
5/2/1950,18.11
5/3/1950,18.27
5/4/1950,18.12
5/5/1950,18.22
5/8/1950,18.27
5/9/1950,18.27
5/10/1950,18.29
5/11/1950,18.29
5/12/1950,18.18
5/15/1950,18.26
5/16/1950,18.44
5/17/1950,18.52
5/18/1950,18.56
5/19/1950,18.68
5/22/1950,18.6
5/23/1950,18.71
5/24/1950,18.69
5/25/1950,18.69
5/26/1950,18.67
5/29/1950,18.72
5/31/1950,18.78
6/1/1950,18.77
6/2/1950,18.79
6/5/1950,18.6
6/6/1950,18.88
6/7/1950,18.93
6/8/1950,19.14
6/9/1950,19.26
6/12/1950,19.4
6/13/1950,19.25
6/14/1950,18.98
6/15/1950,18.93
6/16/1950,18.97
6/19/1950,18.92
6/20/1950,18.83
6/21/1950,19
6/22/1950,19.16
6/23/1950,19.14
6/26/1950,18.11
6/27/1950,17.91
6/28/1950,18.11
6/29/1950,17.44
6/30/1950,17.69
7/3/1950,17.64
7/5/1950,17.81
7/6/1950,17.91
7/7/1950,17.67
7/10/1950,17.59
7/11/1950,17.32
7/12/1950,16.87
7/13/1950,16.69
7/14/1950,16.87
7/17/1950,16.68
7/18/1950,17.06
7/19/1950,17.36
7/20/1950,17.61
7/21/1950,17.59
7/24/1950,17.48
7/25/1950,17.23
7/26/1950,17.27
7/27/1950,17.5
7/28/1950,17.69
7/31/1950,17.84
8/1/1950,18.02
8/2/1950,17.95
8/3/1950,17.99
8/4/1950,18.14
8/7/1950,18.41
8/8/1950,18.46
8/9/1950,18.61
8/10/1950,18.48
8/11/1950,18.28
8/14/1950,18.29
8/15/1950,18.32
8/16/1950,18.34
8/17/1950,18.54
8/18/1950,18.68
8/21/1950,18.7
8/22/1950,18.68
8/23/1950,18.82
8/24/1950,18.79
8/25/1950,18.54
8/28/1950,18.53
8/29/1950,18.54
8/30/1950,18.43
8/31/1950,18.42
9/1/1950,18.55
9/5/1950,18.68
9/6/1950,18.54
9/7/1950,18.59
9/8/1950,18.75
9/11/1950,18.61
9/12/1950,18.87
9/13/1950,19.09
9/14/1950,19.18
9/15/1950,19.29
9/18/1950,19.37
9/19/1950,19.31
9/20/1950,19.21
9/21/1950,19.37
9/22/1950,19.44
9/25/1950,19.42
9/26/1950,19.14
9/27/1950,19.41
9/28/1950,19.42
9/29/1950,19.45
10/2/1950,19.69
10/3/1950,19.66
10/4/1950,20
10/5/1950,19.89
10/6/1950,20.12
10/9/1950,20
10/10/1950,19.78
10/11/1950,19.86
10/13/1950,19.85
10/16/1950,19.71
10/17/1950,19.89
10/18/1950,20.01
10/19/1950,20.02
10/20/1950,19.96
10/23/1950,19.96
10/24/1950,20.08
10/25/1950,20.05
10/26/1950,19.61
10/27/1950,19.77
10/30/1950,19.61
10/31/1950,19.53
11/1/1950,19.56
11/2/1950,19.73
11/3/1950,19.85
11/6/1950,19.36
11/8/1950,19.56
11/9/1950,19.79
11/10/1950,19.94
11/13/1950,20.01
11/14/1950,19.86
11/15/1950,19.82
11/16/1950,19.72
11/17/1950,19.86
11/20/1950,19.93
11/21/1950,19.88
11/22/1950,20.16
11/24/1950,20.32
11/27/1950,20.18
11/28/1950,19.56
11/29/1950,19.37
11/30/1950,19.51
12/1/1950,19.66
12/4/1950,19
12/5/1950,19.31
12/6/1950,19.45
12/7/1950,19.4
12/8/1950,19.4
12/11/1950,19.72
12/12/1950,19.68
12/13/1950,19.67
12/14/1950,19.43
12/15/1950,19.33
12/18/1950,19.85
12/19/1950,19.96
12/20/1950,19.97
12/21/1950,19.98
12/22/1950,20.07
12/26/1950,19.92
12/27/1950,20.3
12/28/1950,20.38
12/29/1950,20.43
1/2/1951,20.77
1/3/1951,20.69
1/4/1951,20.87
1/5/1951,20.87
1/8/1951,21
1/9/1951,21.12
1/10/1951,20.85
1/11/1951,21.19
1/12/1951,21.11
1/15/1951,21.3
1/16/1951,21.46
1/17/1951,21.55
1/18/1951,21.4
1/19/1951,21.36
1/22/1951,21.18
1/23/1951,21.26
1/24/1951,21.16
1/25/1951,21.03
1/26/1951,21.26
1/29/1951,21.67
1/30/1951,21.74
1/31/1951,21.66
2/1/1951,21.77
2/2/1951,21.96
2/5/1951,22.2
2/6/1951,22.12
2/7/1951,21.99
2/8/1951,22.09
2/9/1951,22.17
2/13/1951,22.18
2/14/1951,22.12
2/15/1951,22
2/16/1951,22.13
2/19/1951,21.83
2/20/1951,21.79
2/21/1951,21.86
2/23/1951,21.92
2/26/1951,21.93
2/27/1951,21.76
2/28/1951,21.8
3/1/1951,21.85
3/2/1951,21.93
3/5/1951,21.79
3/6/1951,21.79
3/7/1951,21.86
3/8/1951,21.95
3/9/1951,21.95
3/12/1951,21.7
3/13/1951,21.41
3/14/1951,21.25
3/15/1951,21.29
3/16/1951,21.64
3/19/1951,21.56
3/20/1951,21.52
3/21/1951,21.64
3/22/1951,21.73
3/26/1951,21.53
3/27/1951,21.51
3/28/1951,21.26
3/29/1951,21.33
3/30/1951,21.48
4/2/1951,21.32
4/3/1951,21.26
4/4/1951,21.4
4/5/1951,21.69
4/6/1951,21.72
4/9/1951,21.68
4/10/1951,21.65
4/11/1951,21.64
4/12/1951,21.83
4/13/1951,22.09
4/16/1951,22.04
4/17/1951,22.09
4/18/1951,22.13
4/19/1951,22.04
4/20/1951,22.04
4/23/1951,22.05
4/24/1951,21.96
4/25/1951,21.97
4/26/1951,22.16
4/27/1951,22.39
4/30/1951,22.43
5/1/1951,22.53
5/2/1951,22.62
5/3/1951,22.81
5/4/1951,22.77
5/7/1951,22.63
5/8/1951,22.61
5/9/1951,22.64
5/10/1951,22.51
5/11/1951,22.33
5/14/1951,22.18
5/15/1951,21.76
5/16/1951,21.69
5/17/1951,21.91
5/18/1951,21.51
5/21/1951,21.46
5/22/1951,21.36
5/23/1951,21.16
5/24/1951,21.05
5/25/1951,21.03
5/28/1951,21.21
5/29/1951,21.35
5/31/1951,21.52
6/1/1951,21.48
6/4/1951,21.24
6/5/1951,21.33
6/6/1951,21.48
6/7/1951,21.56
6/8/1951,21.49
6/11/1951,21.61
6/12/1951,21.52
6/13/1951,21.55
6/14/1951,21.84
6/15/1951,22.04
6/18/1951,22.05
6/19/1951,22.02
6/20/1951,21.91
6/21/1951,21.78
6/22/1951,21.55
6/25/1951,21.29
6/26/1951,21.3
6/27/1951,21.37
6/28/1951,21.1
6/29/1951,20.96
7/2/1951,21.1
7/3/1951,21.23
7/5/1951,21.64
7/6/1951,21.64
7/9/1951,21.73
7/10/1951,21.63
7/11/1951,21.68
7/12/1951,21.8
7/13/1951,21.98
7/16/1951,21.73
7/17/1951,21.92
7/18/1951,21.88
7/19/1951,21.84
7/20/1951,21.88
7/23/1951,22.1
7/24/1951,22.44
7/25/1951,22.32
7/26/1951,22.47
7/27/1951,22.53
7/30/1951,22.63
7/31/1951,22.4
8/1/1951,22.51
8/2/1951,22.82
8/3/1951,22.85
8/6/1951,23.01
8/7/1951,23.03
8/8/1951,22.93
8/9/1951,22.84
8/10/1951,22.79
8/13/1951,22.8
8/14/1951,22.7
8/15/1951,22.79
8/16/1951,22.87
8/17/1951,22.94
8/20/1951,22.93
8/21/1951,22.83
8/22/1951,22.75
8/23/1951,22.9
8/24/1951,22.88
8/27/1951,22.85
8/28/1951,22.9
8/29/1951,23.08
8/30/1951,23.24
8/31/1951,23.28
9/4/1951,23.28
9/5/1951,23.42
9/6/1951,23.47
9/7/1951,23.53
9/10/1951,23.62
9/11/1951,23.5
9/12/1951,23.6
9/13/1951,23.71
9/14/1951,23.69
9/17/1951,23.62
9/18/1951,23.59
9/19/1951,23.59
9/20/1951,23.57
9/21/1951,23.4
9/24/1951,23.3
9/25/1951,23.38
9/26/1951,23.4
9/27/1951,23.27
9/28/1951,23.26
10/1/1951,23.47
10/2/1951,23.64
10/3/1951,23.79
10/4/1951,23.72
10/5/1951,23.78
10/8/1951,23.75
10/9/1951,23.65
10/10/1951,23.61
10/11/1951,23.7
10/15/1951,23.85
10/16/1951,23.77
10/17/1951,23.69
10/18/1951,23.67
10/19/1951,23.32
10/22/1951,22.75
10/23/1951,22.84
10/24/1951,23.03
10/25/1951,22.96
10/26/1951,22.81
10/29/1951,22.69
10/30/1951,22.66
10/31/1951,22.94
11/1/1951,23.1
11/2/1951,22.93
11/5/1951,22.82
11/7/1951,22.49
11/8/1951,22.47
11/9/1951,22.75
11/13/1951,22.79
11/14/1951,22.85
11/15/1951,22.84
11/16/1951,22.82
11/19/1951,22.73
11/20/1951,22.68
11/21/1951,22.64
11/23/1951,22.4
11/26/1951,22.43
11/27/1951,22.66
